stredisko_id,ucet_cislo,obdobi,plan,skutecnost,odchylka,odchylka_pct
STR038,542,2024-11,239766.67,288709.12,48942.45,20.4
STR038,542,2024-12,25386.09,26488.29,1102.2,4.3
STR038,542,2025-01,214676.63,200378.6,-14298.03,-6.7
STR038,542,2025-02,42285.48,36741.92,-5543.56,-13.1
STR038,542,2025-03,102577.38,88673.06,-13904.32,-13.6
STR038,542,2025-04,498291.27,516366.66,18075.39,3.6
STR038,542,2025-05,468922.66,603458.18,134535.52,28.7
STR038,542,2025-06,135947.05,131796.38,-4150.67,-3.1
STR038,542,2025-07,430686.31,373569.27,-57117.04,-13.3
STR038,542,2025-08,406763.3,461059.22,54295.92,13.3
STR038,542,2025-09,343271.14,264122.68,-79148.46,-23.1
STR038,542,2025-10,281795.72,221308.52,-60487.2,-21.5
STR038,542,2025-11,86673.37,78467.67,-8205.7,-9.5
STR038,542,2025-12,200064.51,165377.05,-34687.46,-17.3
STR038,662,2023-01,80888.97,64907.06,-15981.91,-19.8
STR038,662,2023-02,497617.12,394135.86,-103481.26,-20.8
STR038,662,2023-03,309643.94,271904.65,-37739.29,-12.2
STR038,662,2023-04,37686.5,38576.9,890.4,2.4
STR038,662,2023-05,46533.11,59718.51,13185.4,28.3
STR038,662,2023-06,61999.59,60708.41,-1291.18,-2.1
STR038,662,2023-07,432785.56,446293.26,13507.7,3.1
STR038,662,2023-08,292152.49,343336.07,51183.58,17.5
STR038,662,2023-09,278842.85,314477.54,35634.69,12.8
STR038,662,2023-10,162785.7,130057.2,-32728.5,-20.1
STR038,662,2023-11,400745.27,435042.12,34296.85,8.6
STR038,662,2023-12,344324.2,307468.04,-36856.16,-10.7
STR038,662,2024-01,176739.87,159079.65,-17660.22,-10.0
STR038,662,2024-02,290414.18,227528.61,-62885.57,-21.7
STR038,662,2024-03,233390.19,275673.87,42283.68,18.1
STR038,662,2024-04,119054.53,140200.83,21146.3,17.8
STR038,662,2024-05,345629.02,289311.06,-56317.96,-16.3
STR038,662,2024-06,141342.87,115482.46,-25860.41,-18.3
STR038,662,2024-07,16992.02,20168.48,3176.46,18.7
STR038,662,2024-08,323396.42,307011.76,-16384.66,-5.1
STR038,662,2024-09,147017.34,106206.65,-40810.69,-27.8
STR038,662,2024-10,356842.72,304952.94,-51889.78,-14.5
STR038,662,2024-11,75995.17,91791.42,15796.25,20.8
STR038,662,2024-12,257435.06,266603.37,9168.31,3.6
STR038,662,2025-01,20601.1,17810.05,-2791.05,-13.5
STR038,662,2025-02,67471.76,52669.01,-14802.75,-21.9
STR038,662,2025-03,207601.19,231124.27,23523.08,11.3
STR038,662,2025-04,370942.43,354068.31,-16874.12,-4.5
STR038,662,2025-05,308268.73,382283.99,74015.26,24.0
STR038,662,2025-06,471459.55,495042.02,23582.47,5.0
STR038,662,2025-07,89873.21,78392.83,-11480.38,-12.8
STR038,662,2025-08,370871.13,359651.63,-11219.5,-3.0
STR038,662,2025-09,395056.55,332458.67,-62597.88,-15.8
STR038,662,2025-10,342591.85,429840.31,87248.46,25.5
STR038,662,2025-11,444668.78,314355.83,-130312.95,-29.3
STR038,662,2025-12,392857.25,504957.18,112099.93,28.5
STR038,602,2023-01,293026.71,230601.93,-62424.78,-21.3
STR038,602,2023-02,68248.16,51184.22,-17063.94,-25.0
STR038,602,2023-03,300496.95,390329.76,89832.81,29.9
STR038,602,2023-04,108045.73,138614.05,30568.32,28.3
STR038,602,2023-05,360023.81,264488.03,-95535.78,-26.5
STR038,602,2023-06,175388.95,128799.58,-46589.37,-26.6
STR038,602,2023-07,421822.76,475902.67,54079.91,12.8
STR038,602,2023-08,109531.68,82569.34,-26962.34,-24.6
STR038,602,2023-09,113128.74,131309.87,18181.13,16.1
STR038,602,2023-10,410337.37,312486.66,-97850.71,-23.8
STR038,602,2023-11,250951.28,222970.26,-27981.02,-11.1
STR038,602,2023-12,301873.76,240982.8,-60890.96,-20.2
STR038,602,2024-01,457799.96,522269.11,64469.15,14.1
STR038,602,2024-02,18497.67,21372.04,2874.37,15.5
STR038,602,2024-03,107028.21,89084.88,-17943.33,-16.8
STR038,602,2024-04,140422.82,141690.57,1267.75,0.9
STR038,602,2024-05,67237.82,86650.18,19412.36,28.9
STR038,602,2024-06,395362.63,488640.17,93277.54,23.6
STR038,602,2024-07,146259.09,118642.84,-27616.25,-18.9
STR038,602,2024-08,272600.32,215593.58,-57006.74,-20.9
STR038,602,2024-09,340429.92,326775.54,-13654.38,-4.0
STR038,602,2024-10,351186.46,446030.35,94843.89,27.0
STR038,602,2024-11,183933.62,138450.46,-45483.16,-24.7
STR038,602,2024-12,58332.61,65497.12,7164.51,12.3
STR038,602,2025-01,56358.6,73021.86,16663.26,29.6
STR038,602,2025-02,330374.49,388529.39,58154.9,17.6
STR038,602,2025-03,356623.74,254367.3,-102256.44,-28.7
STR038,602,2025-04,27035.77,28156.74,1120.97,4.1
STR038,602,2025-05,10638.69,10030.76,-607.93,-5.7
STR038,602,2025-06,276993.37,318356.4,41363.03,14.9
STR038,602,2025-07,314386.0,293174.78,-21211.22,-6.7
STR038,602,2025-08,450965.76,367278.29,-83687.47,-18.6
STR038,602,2025-09,343422.66,341819.61,-1603.05,-0.5
STR038,602,2025-10,272603.7,275059.29,2455.59,0.9
STR038,602,2025-11,79748.95,90728.18,10979.23,13.8
STR038,602,2025-12,369590.55,340335.11,-29255.44,-7.9
STR038,507,2023-01,121575.46,138560.62,16985.16,14.0
STR038,507,2023-02,367907.45,418949.64,51042.19,13.9
STR038,507,2023-03,369617.89,293306.23,-76311.66,-20.6
STR038,507,2023-04,162550.75,185644.53,23093.78,14.2
STR038,507,2023-05,153709.88,119914.34,-33795.54,-22.0
STR038,507,2023-06,366636.67,452857.81,86221.14,23.5
STR038,507,2023-07,107767.66,105683.04,-2084.62,-1.9
STR038,507,2023-08,402622.78,399021.24,-3601.54,-0.9
STR038,507,2023-09,55026.1,58156.68,3130.58,5.7
STR038,507,2023-10,190166.5,203213.3,13046.8,6.9
STR038,507,2023-11,392671.97,330493.65,-62178.32,-15.8
STR038,507,2023-12,156995.37,151701.1,-5294.27,-3.4
STR038,507,2024-01,162214.4,154659.9,-7554.5,-4.7
STR038,507,2024-02,476414.36,460509.03,-15905.33,-3.3
STR038,507,2024-03,367144.03,460657.28,93513.25,25.5
STR038,507,2024-04,8389.92,7861.0,-528.92,-6.3
STR038,507,2024-05,280950.79,214957.36,-65993.43,-23.5
STR038,507,2024-06,179514.04,145896.28,-33617.76,-18.7
STR038,507,2024-07,451717.96,439865.31,-11852.65,-2.6
STR038,507,2024-08,57318.17,44982.32,-12335.85,-21.5
STR038,507,2024-09,128284.92,98196.39,-30088.53,-23.5
STR038,507,2024-10,332236.19,377155.14,44918.95,13.5
STR038,507,2024-11,244664.53,270761.72,26097.19,10.7
STR038,507,2024-12,36980.37,39854.78,2874.41,7.8
STR038,507,2025-01,387205.75,484083.54,96877.79,25.0
STR038,507,2025-02,231736.79,270160.85,38424.06,16.6
STR038,507,2025-03,418010.07,329499.62,-88510.45,-21.2
STR038,507,2025-04,405596.68,329797.44,-75799.24,-18.7
STR038,507,2025-05,462876.55,471776.93,8900.38,1.9
STR038,507,2025-06,363882.66,262324.59,-101558.07,-27.9
STR038,507,2025-07,256094.15,323066.82,66972.67,26.2
STR038,507,2025-08,54464.09,58127.4,3663.31,6.7
STR038,507,2025-09,204200.23,192126.04,-12074.19,-5.9
STR038,507,2025-10,339111.33,348380.03,9268.7,2.7
STR038,507,2025-11,43084.7,44000.07,915.37,2.1
STR038,507,2025-12,431116.69,347339.1,-83777.59,-19.4
STR038,605,2023-01,463957.93,582173.07,118215.14,25.5
STR038,605,2023-02,387257.09,497688.99,110431.9,28.5
STR038,605,2023-03,460320.35,349816.05,-110504.3,-24.0
STR038,605,2023-04,433363.55,304565.12,-128798.43,-29.7
STR038,605,2023-05,34346.8,32028.26,-2318.54,-6.8
STR038,605,2023-06,421450.44,447594.99,26144.55,6.2
STR038,605,2023-07,127699.66,149818.17,22118.51,17.3
STR038,605,2023-08,368058.21,421555.52,53497.31,14.5
STR038,605,2023-09,142643.58,140526.1,-2117.48,-1.5
STR038,605,2023-10,479429.78,450531.23,-28898.55,-6.0
STR038,605,2023-11,128570.45,107438.3,-21132.15,-16.4
STR038,605,2023-12,132038.74,132253.38,214.64,0.2
STR038,605,2024-01,421328.46,379626.88,-41701.58,-9.9
STR038,605,2024-02,347466.25,320322.74,-27143.51,-7.8
STR038,605,2024-03,89627.77,113357.95,23730.18,26.5
STR038,605,2024-04,372316.02,446815.96,74499.94,20.0
STR038,605,2024-05,180264.5,213892.77,33628.27,18.7
STR038,605,2024-06,155805.66,141793.69,-14011.97,-9.0
STR038,605,2024-07,114825.45,120925.13,6099.68,5.3
STR038,605,2024-08,51497.01,46068.2,-5428.81,-10.5
STR038,605,2024-09,203809.3,228892.97,25083.67,12.3
STR038,605,2024-10,397299.19,357620.78,-39678.41,-10.0
STR038,605,2024-11,425441.12,550160.02,124718.9,29.3
STR038,605,2024-12,117739.35,133692.3,15952.95,13.5
STR038,605,2025-01,433045.06,454625.28,21580.22,5.0
STR038,605,2025-02,71653.95,60003.32,-11650.63,-16.3
STR038,605,2025-03,50907.39,51894.58,987.19,1.9
STR038,605,2025-04,396896.56,444834.46,47937.9,12.1
STR038,605,2025-05,246829.98,239974.33,-6855.65,-2.8
STR038,605,2025-06,422775.5,449181.16,26405.66,6.2
STR038,605,2025-07,268102.67,231681.61,-36421.06,-13.6
STR038,605,2025-08,154000.97,178590.44,24589.47,16.0
STR038,605,2025-09,487955.5,425451.39,-62504.11,-12.8
STR038,605,2025-10,272133.3,306782.28,34648.98,12.7
STR038,605,2025-11,429836.06,544821.37,114985.31,26.8
STR038,605,2025-12,472351.83,579812.41,107460.58,22.8
STR039,522,2023-01,213031.99,241837.52,28805.53,13.5
STR039,522,2023-02,259829.25,264916.31,5087.06,2.0
STR039,522,2023-03,372666.13,449067.9,76401.77,20.5
STR039,522,2023-04,299828.06,309898.14,10070.08,3.4
STR039,522,2023-05,414297.48,538512.44,124214.96,30.0
STR039,522,2023-06,144422.9,154481.43,10058.53,7.0
STR039,522,2023-07,229020.68,186009.0,-43011.68,-18.8
STR039,522,2023-08,458713.86,464262.39,5548.53,1.2
STR039,522,2023-09,11565.75,8464.99,-3100.76,-26.8
STR039,522,2023-10,399322.34,453678.72,54356.38,13.6
STR039,522,2023-11,430942.73,539791.54,108848.81,25.3
STR039,522,2023-12,460739.76,540683.35,79943.59,17.4
STR039,522,2024-01,405025.72,353476.64,-51549.08,-12.7
STR039,522,2024-02,117561.15,134701.73,17140.58,14.6
STR039,522,2024-03,225452.48,242233.26,16780.78,7.4
STR039,522,2024-04,215563.97,224146.37,8582.4,4.0
STR039,522,2024-05,219712.42,226163.84,6451.42,2.9
STR039,522,2024-06,89211.79,104221.29,15009.5,16.8
STR039,522,2024-07,181640.42,235254.68,53614.26,29.5
STR039,522,2024-08,229452.0,261947.02,32495.02,14.2
STR039,522,2024-09,401008.42,486527.54,85519.12,21.3
STR039,522,2024-10,404663.39,514013.44,109350.05,27.0
STR039,522,2024-11,294374.06,331071.95,36697.89,12.5
STR039,522,2024-12,210267.4,147317.66,-62949.74,-29.9
STR039,522,2025-01,413684.75,323199.22,-90485.53,-21.9
STR039,522,2025-02,247844.57,309591.77,61747.2,24.9
STR039,522,2025-03,413610.22,496509.7,82899.48,20.0
STR039,522,2025-04,455197.51,424681.65,-30515.86,-6.7
STR039,522,2025-05,407321.8,460635.72,53313.92,13.1
STR039,522,2025-06,307103.91,258191.08,-48912.83,-15.9
STR039,522,2025-07,264270.54,246359.48,-17911.06,-6.8
STR039,522,2025-08,354574.15,357339.2,2765.05,0.8
STR039,522,2025-09,196759.1,162763.81,-33995.29,-17.3
STR039,522,2025-10,133847.29,113521.51,-20325.78,-15.2
STR039,522,2025-11,324170.36,232444.61,-91725.75,-28.3
STR039,522,2025-12,98946.49,97247.6,-1698.89,-1.7
STR039,555,2023-01,485290.51,358864.91,-126425.6,-26.1
STR039,555,2023-02,159639.99,131052.45,-28587.54,-17.9
STR039,555,2023-03,116202.78,88535.88,-27666.9,-23.8
STR039,555,2023-04,266461.2,301073.17,34611.97,13.0
STR039,555,2023-05,423162.05,483829.15,60667.1,14.3
STR039,555,2023-06,37496.34,37561.75,65.41,0.2
STR039,555,2023-07,23962.05,21866.41,-2095.64,-8.7
STR039,555,2023-08,342077.91,249034.0,-93043.91,-27.2
STR039,555,2023-09,284066.34,334334.61,50268.27,17.7
STR039,555,2023-10,17750.42,17782.84,32.42,0.2
STR039,555,2023-11,417736.67,435253.61,17516.94,4.2
STR039,555,2023-12,276292.48,229279.13,-47013.35,-17.0
STR039,555,2024-01,39401.84,35074.26,-4327.58,-11.0
STR039,555,2024-02,336260.18,343707.34,7447.16,2.2
STR039,555,2024-03,173925.34,150476.98,-23448.36,-13.5
STR039,555,2024-04,311351.97,355755.21,44403.24,14.3
STR039,555,2024-05,244507.2,197822.44,-46684.76,-19.1
STR039,555,2024-06,162030.74,188844.65,26813.91,16.5
STR039,555,2024-07,453800.19,364993.95,-88806.24,-19.6
STR039,555,2024-08,154530.69,153854.11,-676.58,-0.4
STR039,555,2024-09,112425.82,123381.37,10955.55,9.7
STR039,555,2024-10,39603.25,32990.71,-6612.54,-16.7
STR039,555,2024-11,212318.14,201407.0,-10911.14,-5.1
STR039,555,2024-12,99059.39,120936.93,21877.54,22.1
STR039,555,2025-01,12829.35,11071.63,-1757.72,-13.7
STR039,555,2025-02,230191.42,212224.42,-17967.0,-7.8
STR039,555,2025-03,406213.09,490882.95,84669.86,20.8
STR039,555,2025-04,159008.37,202694.89,43686.52,27.5
STR039,555,2025-05,28524.95,26828.81,-1696.14,-5.9
STR039,555,2025-06,230494.58,267315.82,36821.24,16.0
STR039,555,2025-07,332805.61,289539.89,-43265.72,-13.0
STR039,555,2025-08,57254.62,59736.28,2481.66,4.3
STR039,555,2025-09,229832.66,245107.5,15274.84,6.6
STR039,555,2025-10,329196.97,236465.7,-92731.27,-28.2
STR039,555,2025-11,76953.16,81890.0,4936.84,6.4
STR039,555,2025-12,127606.35,132731.56,5125.21,4.0
STR039,604,2023-01,206537.36,202836.82,-3700.54,-1.8
STR039,604,2023-02,488581.81,410611.78,-77970.03,-16.0
STR039,604,2023-03,155164.92,148375.34,-6789.58,-4.4
STR039,604,2023-04,372020.57,367310.61,-4709.96,-1.3
STR039,604,2023-05,431510.24,444101.84,12591.6,2.9
STR039,604,2023-06,117054.7,93365.53,-23689.17,-20.2
STR039,604,2023-07,9316.89,7215.97,-2100.92,-22.5
STR039,604,2023-08,315978.24,264846.28,-51131.96,-16.2
STR039,604,2023-09,354899.7,370126.45,15226.75,4.3
STR039,604,2023-10,336312.95,354201.76,17888.81,5.3
STR039,604,2023-11,348550.74,245063.69,-103487.05,-29.7
STR039,604,2023-12,180182.05,182746.23,2564.18,1.4
STR039,604,2024-01,53359.11,69294.62,15935.51,29.9
STR039,604,2024-02,103692.31,110467.88,6775.57,6.5
STR039,604,2024-03,185671.44,180514.85,-5156.59,-2.8
STR039,604,2024-04,322549.06,305607.72,-16941.34,-5.3
STR039,604,2024-05,395242.57,375609.91,-19632.66,-5.0
STR039,604,2024-06,417018.27,377443.82,-39574.45,-9.5
STR039,604,2024-07,289454.67,263435.29,-26019.38,-9.0
STR039,604,2024-08,453644.29,479965.7,26321.41,5.8
STR039,604,2024-09,66275.9,52250.75,-14025.15,-21.2
STR039,604,2024-10,411456.88,517209.12,105752.24,25.7
STR039,604,2024-11,41763.6,35448.02,-6315.58,-15.1
STR039,604,2024-12,221645.66,243848.02,22202.36,10.0
STR039,604,2025-01,41827.15,51190.66,9363.51,22.4
STR039,604,2025-02,154527.3,196012.58,41485.28,26.8
STR039,604,2025-03,325865.9,271210.7,-54655.2,-16.8
STR039,604,2025-04,247775.53,228942.8,-18832.73,-7.6
STR039,604,2025-05,105367.38,89636.55,-15730.83,-14.9
STR039,604,2025-06,89348.91,73541.42,-15807.49,-17.7
STR039,604,2025-07,221894.5,224252.72,2358.22,1.1
STR039,604,2025-08,479726.65,554543.81,74817.16,15.6
STR039,604,2025-09,183264.91,219132.91,35868.0,19.6
STR039,604,2025-10,239623.64,184077.86,-55545.78,-23.2
STR039,604,2025-11,149924.39,130240.87,-19683.52,-13.1
STR039,604,2025-12,202344.92,156859.73,-45485.19,-22.5
STR039,605,2023-01,331986.29,318058.88,-13927.41,-4.2
STR039,605,2023-02,153834.55,170268.0,16433.45,10.7
STR039,605,2023-03,119801.88,130526.5,10724.62,9.0
STR039,605,2023-04,139139.87,97495.15,-41644.72,-29.9
STR039,605,2023-05,355133.89,396161.47,41027.58,11.6
STR039,605,2023-06,450358.12,423589.85,-26768.27,-5.9
STR039,605,2023-07,92144.25,67378.77,-24765.48,-26.9
STR039,605,2023-08,398025.17,382482.06,-15543.11,-3.9
STR039,605,2023-09,491235.74,542307.78,51072.04,10.4
STR039,605,2023-10,15397.94,19804.51,4406.57,28.6
STR039,605,2023-11,130478.88,106537.4,-23941.48,-18.3
STR039,605,2023-12,209472.29,261341.79,51869.5,24.8
STR039,605,2024-01,387157.23,464858.07,77700.84,20.1
STR039,605,2024-02,30965.53,25888.64,-5076.89,-16.4
STR039,605,2024-03,388523.31,350840.42,-37682.89,-9.7
STR039,605,2024-04,125066.46,104832.54,-20233.92,-16.2
STR039,605,2024-05,205614.8,183434.77,-22180.03,-10.8
STR039,605,2024-06,39332.67,35772.03,-3560.64,-9.1
STR039,605,2024-07,112367.57,137299.95,24932.38,22.2
STR039,605,2024-08,406060.39,349803.59,-56256.8,-13.9
STR039,605,2024-09,13277.53,13647.55,370.02,2.8
STR039,605,2024-10,5063.73,5168.5,104.77,2.1
STR039,605,2024-11,414296.39,341113.59,-73182.8,-17.7
STR039,605,2024-12,122503.89,89697.64,-32806.25,-26.8
STR039,605,2025-01,388043.06,345872.28,-42170.78,-10.9
STR039,605,2025-02,136410.95,104753.76,-31657.19,-23.2
STR039,605,2025-03,125313.92,110585.24,-14728.68,-11.8
STR039,605,2025-04,55546.86,58929.97,3383.11,6.1
STR039,605,2025-05,253617.66,219596.73,-34020.93,-13.4
STR039,605,2025-06,415420.86,406385.6,-9035.26,-2.2
STR039,605,2025-07,477004.15,509865.86,32861.71,6.9
STR039,605,2025-08,458039.27,581209.33,123170.06,26.9
STR039,605,2025-09,151054.52,148704.6,-2349.92,-1.6
STR039,605,2025-10,49456.9,56724.62,7267.72,14.7
STR039,605,2025-11,279081.36,230072.23,-49009.13,-17.6
STR039,605,2025-12,225565.02,287240.51,61675.49,27.3
STR039,565,2023-01,322935.67,335881.8,12946.13,4.0
STR039,565,2023-02,23405.29,22558.47,-846.82,-3.6
STR039,565,2023-03,121978.58,97607.15,-24371.43,-20.0
STR039,565,2023-04,223242.09,266440.12,43198.03,19.4
STR039,565,2023-05,127269.98,150856.58,23586.6,18.5
STR039,565,2023-06,329337.83,385705.71,56367.88,17.1
STR039,565,2023-07,294357.37,229723.58,-64633.79,-22.0
STR039,565,2023-08,172985.69,131488.74,-41496.95,-24.0
STR039,565,2023-09,346954.56,409064.5,62109.94,17.9
STR039,565,2023-10,312228.03,259606.1,-52621.93,-16.9
STR039,565,2023-11,348605.47,297284.36,-51321.11,-14.7
STR039,565,2023-12,494174.03,592586.64,98412.61,19.9
STR039,565,2024-01,386004.22,309392.57,-76611.65,-19.8
STR039,565,2024-02,345539.05,402549.01,57009.96,16.5
STR039,565,2024-03,459200.81,538934.56,79733.75,17.4
STR039,565,2024-04,127539.17,103794.51,-23744.66,-18.6
STR039,565,2024-05,181390.48,179098.93,-2291.55,-1.3
STR039,565,2024-06,78390.13,58030.87,-20359.26,-26.0
STR039,565,2024-07,418848.9,364387.03,-54461.87,-13.0
STR039,565,2024-08,389916.17,500991.52,111075.35,28.5
STR039,565,2024-09,219268.46,261870.03,42601.57,19.4
STR039,565,2024-10,184867.65,153945.63,-30922.02,-16.7
STR039,565,2024-11,129012.68,160137.94,31125.26,24.1
STR039,565,2024-12,383653.18,474711.02,91057.84,23.7
STR039,565,2025-01,150516.93,162959.86,12442.93,8.3
STR039,565,2025-02,195121.98,233473.43,38351.45,19.7
STR039,565,2025-03,430099.82,427359.38,-2740.44,-0.6
STR039,565,2025-04,122752.03,121368.45,-1383.58,-1.1
STR039,565,2025-05,439403.4,416745.42,-22657.98,-5.2
STR039,565,2025-06,163824.73,131829.28,-31995.45,-19.5
STR039,565,2025-07,264438.48,216410.59,-48027.89,-18.2
STR039,565,2025-08,175350.87,176171.73,820.86,0.5
STR039,565,2025-09,33212.82,25323.84,-7888.98,-23.8
STR039,565,2025-10,483941.42,428681.6,-55259.82,-11.4
STR039,565,2025-11,177711.74,138112.79,-39598.95,-22.3
STR039,565,2025-12,402399.83,438571.46,36171.63,9.0
STR039,508,2023-01,172368.77,169068.57,-3300.2,-1.9
STR039,508,2023-02,158135.56,149797.1,-8338.46,-5.3
STR039,508,2023-03,270831.63,313036.91,42205.28,15.6
STR039,508,2023-04,152724.6,174086.6,21362.0,14.0
STR039,508,2023-05,401159.02,289949.39,-111209.63,-27.7
STR039,508,2023-06,316906.49,305801.79,-11104.7,-3.5
STR039,508,2023-07,110822.82,90248.8,-20574.02,-18.6
STR039,508,2023-08,251957.93,234087.05,-17870.88,-7.1
STR039,508,2023-09,215410.71,203127.66,-12283.05,-5.7
STR039,508,2023-10,30609.31,32969.27,2359.96,7.7
STR039,508,2023-11,481112.21,576344.73,95232.52,19.8
STR039,508,2023-12,68187.24,49362.36,-18824.88,-27.6
STR039,508,2024-01,234658.48,229656.93,-5001.55,-2.1
STR039,508,2024-02,117136.86,121878.89,4742.03,4.0
STR039,508,2024-03,457012.03,519881.3,62869.27,13.8
STR039,508,2024-04,286361.75,354856.15,68494.4,23.9
STR039,508,2024-05,228125.7,277385.65,49259.95,21.6
STR039,508,2024-06,18523.78,19889.7,1365.92,7.4
STR039,508,2024-07,270311.03,314407.47,44096.44,16.3
STR039,508,2024-08,108740.52,129484.37,20743.85,19.1
STR039,508,2024-09,61698.28,68001.32,6303.04,10.2
STR039,508,2024-10,304683.41,275557.36,-29126.05,-9.6
STR039,508,2024-11,89572.22,105742.58,16170.36,18.1
STR039,508,2024-12,374937.86,454097.41,79159.55,21.1
STR039,508,2025-01,286931.0,322443.03,35512.03,12.4
STR039,508,2025-02,339009.12,274128.24,-64880.88,-19.1
STR039,508,2025-03,169543.32,167409.01,-2134.31,-1.3
STR039,508,2025-04,184924.62,152522.09,-32402.53,-17.5
STR039,508,2025-05,357329.68,359331.12,2001.44,0.6
STR039,508,2025-06,241465.28,300261.96,58796.68,24.3
STR039,508,2025-07,143960.11,168709.64,24749.53,17.2
STR039,508,2025-08,356803.7,298312.08,-58491.62,-16.4
STR039,508,2025-09,21332.56,17721.82,-3610.74,-16.9
STR039,508,2025-10,151582.01,153344.31,1762.3,1.2
STR039,508,2025-11,147077.22,170345.58,23268.36,15.8
STR039,508,2025-12,287753.91,206935.64,-80818.27,-28.1
STR039,593,2023-01,302022.45,276947.94,-25074.51,-8.3
STR039,593,2023-02,318964.16,363651.71,44687.55,14.0
STR039,593,2023-03,271296.91,193053.24,-78243.67,-28.8
STR039,593,2023-04,153617.57,188435.42,34817.85,22.7
STR039,593,2023-05,380501.24,387075.68,6574.44,1.7
STR039,593,2023-06,112097.4,130249.75,18152.35,16.2
STR039,593,2023-07,201688.77,150446.9,-51241.87,-25.4
STR039,593,2023-08,42017.92,30544.13,-11473.79,-27.3
STR039,593,2023-09,123008.7,108338.08,-14670.62,-11.9
STR039,593,2023-10,482388.15,512601.06,30212.91,6.3
STR039,593,2023-11,446228.64,479355.59,33126.95,7.4
STR039,593,2023-12,108601.5,84524.81,-24076.69,-22.2
STR039,593,2024-01,449782.82,428976.07,-20806.75,-4.6
STR039,593,2024-02,161732.58,146087.46,-15645.12,-9.7
STR039,593,2024-03,269617.54,203255.99,-66361.55,-24.6
STR039,593,2024-04,378606.0,489445.98,110839.98,29.3
STR039,593,2024-05,356934.5,380282.97,23348.47,6.5
STR039,593,2024-06,428676.3,375849.12,-52827.18,-12.3
STR039,593,2024-07,256612.47,216945.38,-39667.09,-15.5
STR039,593,2024-08,43998.38,37695.74,-6302.64,-14.3
STR039,593,2024-09,407925.73,484812.82,76887.09,18.8
STR039,593,2024-10,437179.55,480599.88,43420.33,9.9
STR039,593,2024-11,101774.37,102340.5,566.13,0.6
STR039,593,2024-12,408513.43,482176.98,73663.55,18.0
STR039,593,2025-01,343180.63,290347.96,-52832.67,-15.4
STR039,593,2025-02,33487.32,29022.84,-4464.48,-13.3
STR039,593,2025-03,159686.29,173559.87,13873.58,8.7
STR039,593,2025-04,93294.17,79482.06,-13812.11,-14.8
STR039,593,2025-05,339400.42,265036.2,-74364.22,-21.9
STR039,593,2025-06,69359.98,89377.77,20017.79,28.9
STR039,593,2025-07,423068.04,398378.63,-24689.41,-5.8
STR039,593,2025-08,258585.35,331483.86,72898.51,28.2
STR039,593,2025-09,28389.81,34969.0,6579.19,23.2
STR039,593,2025-10,312616.65,365551.63,52934.98,16.9
STR039,593,2025-11,489198.93,511636.67,22437.74,4.6
STR039,593,2025-12,485486.05,608744.98,123258.93,25.4
STR039,554,2023-01,420712.36,497459.26,76746.9,18.2
STR039,554,2023-02,364716.41,441879.02,77162.61,21.2
STR039,554,2023-03,194267.36,148263.73,-46003.63,-23.7
STR039,554,2023-04,376052.37,399227.72,23175.35,6.2
STR039,554,2023-05,178835.96,140717.06,-38118.9,-21.3
STR039,554,2023-06,454652.45,438168.43,-16484.02,-3.6
STR039,554,2023-07,406123.46,431429.63,25306.17,6.2
STR039,554,2023-08,101449.07,81597.78,-19851.29,-19.6
STR039,554,2023-09,201472.69,157035.91,-44436.78,-22.1
STR039,554,2023-10,49085.82,62951.2,13865.38,28.2
STR039,554,2023-11,239765.78,253819.94,14054.16,5.9
STR039,554,2023-12,5435.56,4638.83,-796.73,-14.7
STR039,554,2024-01,39058.52,42053.98,2995.46,7.7
STR039,554,2024-02,64382.11,45890.96,-18491.15,-28.7
STR039,554,2024-03,417824.97,475149.75,57324.78,13.7
STR039,554,2024-04,213823.45,217399.36,3575.91,1.7
STR039,554,2024-05,373474.56,332579.83,-40894.73,-10.9
STR039,554,2024-06,399423.05,352305.46,-47117.59,-11.8
STR039,554,2024-07,489457.23,409450.68,-80006.55,-16.3
STR039,554,2024-08,415457.9,412109.86,-3348.04,-0.8
STR039,554,2024-09,48308.04,39683.0,-8625.04,-17.9
STR039,554,2024-10,180426.39,208574.19,28147.8,15.6
STR039,554,2024-11,10586.1,7478.73,-3107.37,-29.4
STR039,554,2024-12,145033.07,132072.74,-12960.33,-8.9
STR039,554,2025-01,355864.45,270099.07,-85765.38,-24.1
STR039,554,2025-02,14879.7,14551.34,-328.36,-2.2
STR039,554,2025-03,451232.15,465304.61,14072.46,3.1
STR039,554,2025-04,443973.09,543317.3,99344.21,22.4
STR039,554,2025-05,417702.53,333605.42,-84097.11,-20.1
STR039,554,2025-06,268682.89,201802.76,-66880.13,-24.9
STR039,554,2025-07,224380.3,223503.47,-876.83,-0.4
STR039,554,2025-08,308761.06,378646.98,69885.92,22.6
STR039,554,2025-09,165619.32,132980.52,-32638.8,-19.7
STR039,554,2025-10,45872.65,47077.61,1204.96,2.6
STR039,554,2025-11,67104.85,56600.95,-10503.9,-15.7
STR039,554,2025-12,470626.71,342432.44,-128194.27,-27.2
STR040,553,2023-01,389035.71,307922.41,-81113.3,-20.8
STR040,553,2023-02,139404.31,174395.76,34991.45,25.1
STR040,553,2023-03,139924.72,163309.9,23385.18,16.7
STR040,553,2023-04,152515.38,141079.15,-11436.23,-7.5
